date,lithology_alpha,lithology_bravo,lithology_charlie,lithology_delta,lithology_echo,lithology_foxtrot,lithology_golf,quality_massive,quality_jointed,quality_brecciated,feed_tonnes
2033-11-09,4468.369,11667.875,2908.862,5772.748,5096.429,13709.134,1714.804,7618.485,31139.367,6580.369,45338.221
2033-11-10,7432.644,12941.511,5703.898,1837.208,3261.878,2597.358,6867.796,29652.816,9140.803,1848.675,40642.295
2033-11-11,3783.12,13202.47,6838.497,8405.858,7586.25,482.264,7031.533,2709.862,15647.311,28972.82,47329.993
2033-11-12,3388.283,4813.114,1397.897,17274.53,11294.319,2031.72,5028.33,8697.089,31271.43,5259.674,45228.193
2033-11-13,13016.814,10719.877,2252.065,3058.294,2985.942,2831.165,6323.22,13105.33,13486.139,14595.909,41187.378
2033-11-14,4682.826,9125.161,2798.993,17417.226,7168.632,1997.884,2187.749,13685.346,19723.347,11969.777,45378.47
2033-11-15,11243.715,4582.764,4000.525,7089.29,1677.292,4533.917,6613.778,2385.484,30335.617,7020.18,39741.281
2033-11-16,4854.413,10101.782,6437.762,5000.315,2660.265,3265.504,811.759,15114.057,8956.156,9061.587,33131.8
2033-11-17,7337.037,11031.893,6267.114,9382.572,912.436,4383.575,3181.48,17170.944,18257.269,7067.894,42496.107
2033-11-18,2908.667,13266.949,4000.401,3069.186,1155.425,14689.237,4308.737,13112.496,8943.872,21342.234,43398.603
2033-11-19,7903.857,13498.414,6467.056,3675.851,1596.253,3787.338,4884.513,25440.946,15083.947,1288.39,41813.283
2033-11-20,7367.433,2906.511,1796.2,8743.044,211.063,4893.536,8250.378,4992.908,25102.714,4072.545,34168.167
2033-11-21,7835.235,3594.191,6118.176,6407.017,1107.795,4776.531,999.428,9825.348,12316.669,8696.356,30838.373
2033-11-22,4099.581,5585.348,10173.009,3166.012,2854.019,5917.589,345.929,12904.393,16974.082,2263.012,32141.487
2033-11-23,4189.422,13190.83,995.967,5419.596,39.192,4949.931,1762.901,3464.94,8231.947,18850.953,30547.84
2033-11-24,9476.045,9602.656,4331.646,6053.464,3596.668,7474.739,3519.376,5887.526,26400.68,11766.388,44054.594
2033-11-25,4279.859,11630.382,2740.032,6905.071,561.438,8227.367,12951.188,7977.754,21581.214,17736.37,47295.338
2033-11-26,4084.104,3148.19,1204.685,10469.541,7873.464,2549.268,6673.641,11457.721,19739.857,4805.314,36002.892
2033-11-27,5066.498,7582.619,4991.326,11015.538,3334.165,4866.771,1480.079,11098.396,18853.222,8385.377,38336.996
2033-11-28,2424.039,13388.939,7054.586,3159.849,289.355,5725.782,4953.613,11498.091,20281.96,5216.111,36996.162
2033-11-29,6013.402,11196.451,2349.408,4808.567,3627.216,2648.635,1879.052,3672.756,15536.866,13313.109,32522.731
2033-11-30,8487.818,4562.633,2619.19,7541.445,1581.031,7090.589,4021.071,10706.692,13934.29,11262.796,35903.778
2033-12-01,6686.265,5622.801,2746.106,7191.857,8772.188,4084.743,10034.397,14017.659,23141.233,7979.465,45138.357
2033-12-02,9833.442,9164.26,3351.44,9558.25,3103.266,11551.06,1808.202,22064.347,6932.63,19372.943,48369.92
2033-12-03,5714.399,7909.562,278.4,4145.656,3508.8,13415.292,1439.248,19489.729,4872.916,12048.71,36411.355
2033-12-04,6391.204,5613.891,1109.322,13971.469,2308.506,5660.79,12114.954,27563.251,10190.178,9416.707,47170.136
2033-12-05,3926.869,15424.897,1885.186,15394.844,8094.208,752.078,2680.971,26132.288,14910.83,7115.935,48159.052
2033-12-06,9024.706,4083.053,3761.826,7249.918,3361.261,202.435,5920.9,9243.422,5772.279,18588.398,33604.099
2033-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033-12-08,2819.658,4612.182,2663.715,7423.957,4965.302,13666.158,2636.338,3141.372,19591.716,16054.223,38787.311
2033-12-09,6747.064,10940.615,2844.523,8595.578,1263.601,12806.821,6858.351,23161.687,21083.631,5811.234,50056.552
2033-12-10,20840.03,1708.596,1000.158,5100.596,3577.026,3162.277,1614.7,11625.151,12410.475,12967.756,37003.382
2033-12-11,10834.293,12513.65,823.253,7829.961,1642.587,4572.253,6918.437,7078.551,16988.993,21066.89,45134.435
2033-12-12,10376.868,8277.191,8342.669,5465.615,3745.955,3667.696,3374.322,5748.696,27963.383,9538.239,43250.317
2033-12-13,9431.386,10073.807,851.583,11222.696,213.632,5104.095,896.757,19735.198,11068.54,6990.217,37793.955
2033-12-14,485.774,4907.515,2125.068,26589.98,5938.229,2799.534,766.815,5959.448,8889.731,28763.734,43612.913
2033-12-15,6554.47,6835.911,5448.833,9503.589,2447.795,10334.114,2050.579,10894.614,12087.797,20192.881,43175.292
2033-12-16,4782.054,6860.839,5300.774,11468.82,4855.773,9436.431,946.535,16522.613,13215.843,13912.77,43651.225
2033-12-17,2875.148,10169.076,930.406,5604.63,1658.431,13554.968,3339.721,16868.657,18305.52,2958.204,38132.38
2033-12-18,8685.016,16115.999,2913.601,14083.086,361.18,7278.168,1956.321,18021.913,29534.731,3836.727,51393.371
2033-12-19,5245.468,12124.223,502.315,2640.402,3361.019,6685.577,4192.872,3571.631,13367.699,17812.544,34751.875
2033-12-20,1992.887,10227.174,6277.847,6139.137,7831.71,7572.1,1740.951,15952.129,22911.163,2918.514,41781.806
2033-12-21,8457.874,3915.421,2684.902,9000.847,1295.154,5983.087,7252.594,18934.156,16658.166,2997.558,38589.88
2033-12-22,9436.536,7465.537,788.868,3947.979,189.069,4502.191,18114.927,22006.725,5720.295,16718.088,44445.108
2033-12-23,5767.273,8315.849,2315.233,12811.626,139.021,2448.46,2260.236,1379.643,15235.526,17442.527,34057.697
2033-12-24,4222.174,9991.598,4884.722,6960.862,5669.435,2633.431,5567.008,14022.43,15140.124,10766.676,39929.231
2033-12-25,558.614,21554.004,4501.432,1748.302,4420.606,1112.319,5722.38,11254.627,20539.041,7823.989,39617.657
2033-12-26,8806.225,6587.537,5988.294,11136.888,2138.903,2604.076,1546.131,17179.068,15952.568,5676.419,38808.055
2033-12-27,892.898,8999.885,7140.469,11837.956,1059.828,4645.114,4223.013,8089.431,23751.372,6958.36,38799.163
2033-12-28,4333.264,14225.874,6045.649,12914.128,7114.203,3925.217,1143.741,9715.699,23724.8,16261.578,49702.077
2033-12-29,4864.573,7541.95,1497.636,11916.452,2059.273,5570.281,3121.769,15249.033,9831.622,11491.279,36571.934
2033-12-30,4120.677,11853.202,758.371,10059.699,2377.142,10410.799,2554.827,11633.797,15837.837,14663.082,42134.716
2033-12-31,9780.407,11285.06,7811.71,4238.504,2477.677,2745.834,2157.286,9250.432,26081.131,5164.916,40496.478
2034-01-01,7612.273,12413.879,3455.944,9813.024,226.128,8243.337,4389.96,21726.448,13573.022,10855.076,46154.546
2034-01-02,14450.995,7319.277,603.693,21478.709,4632.908,1513.045,2515.592,20680.905,16245.766,15587.549,52514.22
2034-01-03,834.713,11319.716,1787.112,9690.995,2434.741,6216.705,8682.379,14421.102,15555.827,10989.431,40966.361
2034-01-04,7915.857,4667.218,6597.709,17672.09,1069.273,8546.86,5285.026,24833.54,16883.829,10036.664,51754.033
2034-01-05,11166.768,12379.749,5606.066,8596.506,554.957,7352.955,1173.676,12507.017,31318.716,3004.944,46830.677
2034-01-06,4352.717,9806.789,951.192,8800.194,1326.89,4065.43,4569.148,15610.03,4979.383,13282.948,33872.361
2034-01-07,6223.317,5142.606,12291.269,8518.713,4582.423,4175.461,10369.085,10404.628,13932.704,26965.542,51302.874
2034-01-08,9562.497,4678.406,2805.171,4396.347,3370.163,7102.175,8370.009,5560.197,30583.407,4141.165,40284.769
2034-01-09,8604.585,6349.677,2555.18,14830.004,3034.818,9802.634,2722.816,5629.263,27910.647,14359.803,47899.714
2034-01-10,3107.974,11457.414,4491.063,7623.717,1865.62,9390.377,4566.643,17203.215,21866.885,3432.708,42502.808
2034-01-11,6058.369,11436.707,1340.291,8950.747,1238.959,2944.933,11444.064,11525.018,28794.969,3094.082,43414.069
2034-01-12,5903.658,7927.007,8115.472,9398.21,285.538,2113.662,3524.003,6870.046,26471.132,3926.372,37267.55
2034-01-13,8761.89,4457.234,3433.582,10916.591,2164.67,10578.029,4043.346,9362.84,15758.39,19234.112,44355.342
2034-01-14,3889.685,9049.269,4004.376,9820.677,3751.746,4116.137,4262.609,8055.847,16930.902,13907.75,38894.499
2034-01-15,2153.531,21772.637,2329.006,18444.008,5098.713,8303.138,1182.454,28037.622,20715.577,10530.288,59283.488
2034-01-16,1239.162,14882.788,14331.917,7699.416,474.165,5772.969,4255.947,4737.262,13949.831,29969.272,48656.364
2034-01-17,14352.739,15180.584,3955.165,5438.98,7373.069,2239.546,1307.828,22569.593,24141.445,3136.874,49847.912
2034-01-18,3708.252,21803.268,8847.155,5816.916,6815.911,9770.094,1209.983,5448.565,34221.343,18301.671,57971.579
2034-01-19,7060.489,11133.525,1071.353,4786.661,2202.406,1898.449,9311.151,14058.426,16750.266,6655.342,37464.034
2034-01-20,9554.067,9093.883,4314.436,3600.266,2616.693,10370.954,3784.9,10757.86,18946.07,13631.269,43335.199
2034-01-21,8496.49,8378.986,1285.56,2261.863,6510.859,11743.735,9181.209,18282.039,12118.513,17458.15,47858.702
2034-01-22,3955.006,6052.952,19547.633,9112.3,1434.234,4608.325,3119.058,26513.771,13447.933,7867.805,47829.508
2034-01-23,5213.611,7719.013,1559.955,19460.84,1384.628,3511.978,846.337,8856.629,13161.26,17678.473,39696.361
2034-01-24,11512.076,2152.797,9049.889,7107.283,5752.828,3996.776,1967.711,13126.747,12798.121,15614.492,41539.36
2034-01-25,3740.095,9687.368,11569.786,4086.996,1234.153,6054.553,1348.945,14375.909,10741.374,12604.613,37721.896
2034-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-01-27,12991.149,19685.421,1979.109,5650.549,3850.609,6462.123,734.847,15322.101,15610.71,20420.996,51353.807
2034-01-28,6918.844,5308.976,2614.428,11543.524,3332.386,7711.508,5586.882,16301.612,18487.193,8227.743,43016.547
2034-01-29,9616.477,7562.145,878.061,8799.373,3613.129,18642.564,3819.523,11753.034,27942.417,13235.822,52931.273
2034-01-30,5777.574,6135.497,10481.661,11351.467,5338.635,9596.959,536.41,14838.917,17733.185,16646.101,49218.203
2034-01-31,6918.623,15348.975,1262.253,10695.314,7872.954,2173.114,5284.784,16778.834,27473.964,5303.218,49556.016
2034-02-01,20165.471,18159.628,1967.633,2209.466,3608.366,8459.049,2673.056,23126.152,17201.722,16914.795,57242.669
2034-02-02,6154.985,13025.599,7407.854,16977.62,599.943,1084.495,6620.118,5004.781,27861.76,19004.073,51870.615
2034-02-03,7767.387,4720.635,1623.663,5332.476,3733.341,5964.408,18062.166,11843.169,19281.762,16079.144,47204.075
2034-02-04,10142.588,6348.051,4664.884,7901.864,1030.411,4064.317,11633.289,17570.791,19121.109,9093.505,45785.404
2034-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-02-06,1534.378,7780.038,1559.037,13476.899,8188.429,8867.236,630.097,15113.089,8265.054,18657.973,42036.116
2034-02-07,6914.159,4536.687,6793.293,7218.177,1819.714,5114.981,458.689,7751.628,9140.016,15964.056,32855.7
2034-02-08,5495.806,8281.839,5604.838,14342.451,1614.186,4608.962,5416.591,7873.917,25931.667,11559.09,45364.674
2034-02-09,13438.546,16749.813,5661.928,3522.197,1574.373,4250.445,5296.988,2685.461,30637.053,17171.776,50494.29
2034-02-10,1710.0,10273.248,1357.145,11343.534,6676.327,2155.698,8798.007,10871.259,14720.908,16721.792,42313.958
2034-02-11,12664.479,19229.254,2383.656,1604.802,1687.056,3451.823,2888.769,8148.681,19667.048,16094.111,43909.84
2034-02-12,6507.53,4094.084,8565.446,7212.117,5903.933,2341.523,12373.31,14303.931,26618.717,6075.294,46997.942
2034-02-13,7228.848,8070.405,499.021,18281.74,242.763,5575.906,1035.317,10540.824,17513.96,12879.217,40934.001
2034-02-14,1066.06,10872.908,7150.642,20985.091,3089.769,4138.445,6281.018,22542.196,22882.012,8159.724,53583.931
2034-02-15,12830.996,12378.457,3296.435,4877.052,2282.736,4236.186,615.282,8937.592,21315.058,10264.493,40517.143
2034-02-16,12632.379,5152.609,5730.799,13438.64,4225.715,3207.705,3857.165,17665.973,23140.52,7438.52,48245.012
2034-02-17,9407.788,18910.243,5499.152,5727.399,3495.1,3656.737,307.882,13740.283,20913.973,12350.047,47004.303
2034-02-18,12227.62,9491.123,2796.665,9042.697,2036.906,7418.899,5196.656,17990.565,21813.499,8406.502,48210.566
2034-02-19,2783.115,9831.162,286.556,8255.138,7569.567,8749.393,7380.402,16562.853,12280.179,16012.3,44855.333
2034-02-20,2345.81,16161.556,11163.225,4133.419,1587.909,8839.388,4807.74,26966.051,17916.507,4156.489,49039.047
2034-02-21,10455.225,9780.355,1388.322,5525.192,1939.206,8417.142,7603.351,12811.554,23403.852,8893.388,45108.794
2034-02-22,7722.172,10795.037,404.23,8726.721,2183.102,7794.274,2110.781,23394.109,8948.546,7393.662,39736.317
2034-02-23,6299.16,6496.518,3702.37,8759.178,395.727,5460.926,14472.397,9360.848,18658.199,17567.23,45586.277
2034-02-24,7299.416,18218.206,1730.924,8798.852,735.542,2175.46,656.248,6606.891,7256.967,25750.789,39614.648
2034-02-25,11908.617,10601.849,5657.812,5047.637,4577.937,1204.515,223.572,3602.003,26997.147,8622.79,39221.94
2034-02-26,9534.574,8218.746,8780.121,9552.099,3941.252,3035.81,6684.27,18753.999,19274.634,11718.239,49746.872
2034-02-27,2998.751,5336.282,2701.054,10061.953,5178.99,6007.37,3922.09,8868.459,11950.149,15387.881,36206.49
2034-02-28,12818.949,6987.395,1453.055,9337.668,1626.587,3870.45,7054.197,11613.503,26204.946,5329.854,43148.303
2034-03-01,5933.159,6874.627,1225.444,10742.278,4064.363,14619.011,3293.924,19870.113,14750.537,12132.155,46752.806
2034-03-02,2512.534,8664.295,2123.73,14350.01,6133.789,14232.438,530.252,20229.364,19393.851,8923.832,48547.048
2034-03-03,4818.439,4113.934,6916.088,4118.888,7189.174,3918.705,5028.39,8587.02,21562.849,5953.75,36103.618
2034-03-04,9772.471,12600.415,2105.455,6808.081,7219.232,1840.932,2418.116,9306.571,22313.217,11144.915,42764.703
2034-03-05,13457.733,10282.835,2262.715,2366.721,5573.159,3633.539,7203.758,12185.305,2942.869,29652.286,44780.46
2034-03-06,12246.139,9165.228,3931.268,4772.74,9765.623,4856.838,739.023,16701.243,17020.045,11755.571,45476.86
2034-03-07,13347.421,13275.678,13448.189,7877.35,128.301,2883.869,2438.796,9404.287,25719.61,18275.707,53399.604
2034-03-08,9618.334,9923.869,3097.286,3092.417,1359.786,10165.869,13392.639,14427.524,12434.839,23787.839,50650.202
2034-03-09,7362.883,20394.525,1705.307,11079.828,192.386,7915.529,2650.552,8571.268,28520.41,14209.332,51301.011
2034-03-10,5245.419,20620.485,8272.634,4023.071,6547.254,4293.225,5136.133,30602.137,10971.473,12564.611,54138.222
2034-03-11,5260.84,19453.317,9185.409,14303.046,138.742,4326.785,5.857,10305.428,33580.072,8788.495,52673.995
2034-03-12,2744.135,7715.993,4671.84,4029.705,8298.556,16229.549,2869.855,16498.102,19752.772,10308.759,46559.633
2034-03-13,4948.714,10935.471,5331.321,11828.375,2230.016,4350.823,677.01,15922.611,8363.127,16015.991,40301.729
2034-03-14,12532.657,4227.309,3094.891,12869.524,1118.286,6133.545,4623.073,10832.858,16364.218,17402.209,44599.286
2034-03-15,9114.37,8918.744,7486.096,7474.222,4011.116,4423.825,2510.445,16817.918,19213.596,7907.304,43938.817
2034-03-16,9457.403,4106.436,12031.175,4716.232,3371.958,3183.115,3732.68,15007.26,12222.452,13369.287,40598.999
2034-03-17,8371.737,7216.13,1411.029,10976.242,2784.258,613.647,7809.566,12469.238,21906.786,4806.585,39182.609
2034-03-18,6370.763,10593.384,3818.898,10004.641,8554.83,5629.665,491.193,8169.368,32258.654,5035.351,45463.373
2034-03-19,17723.851,2799.77,584.129,3157.872,260.527,6414.788,8745.633,13899.046,13935.994,11851.53,39686.57
2034-03-20,1628.556,10860.626,5315.057,6490.489,5175.735,1362.911,13638.81,8573.268,25210.921,10687.995,44472.184
2034-03-21,11154.223,11543.433,5371.66,3483.229,1907.344,1557.58,1776.278,6419.901,25895.841,4478.005,36793.747
2034-03-22,5696.843,2943.627,9103.768,6218.629,4911.479,3754.333,12078.156,15857.543,24705.807,4143.484,44706.834
2034-03-23,4778.321,19146.233,694.837,8935.624,3961.474,9870.738,5036.783,12349.283,23763.438,16311.288,52424.009
2034-03-24,13525.167,8644.191,4420.794,6624.972,4970.982,8152.46,835.649,16501.216,14585.626,16087.37,47174.213
2034-03-25,8440.652,9991.884,6974.368,13811.223,4685.483,7833.722,934.828,20562.641,20911.72,11197.798,52672.159
2034-03-26,1555.358,14839.262,8267.718,7172.626,1726.459,8624.111,4993.231,7268.26,25514.887,14395.618,47178.765
2034-03-27,3163.52,4007.589,12750.141,10481.558,4094.154,7028.579,3469.612,21875.013,6288.693,16831.448,44995.153
2034-03-28,7320.249,16424.891,1710.739,8548.771,2818.745,2349.674,4296.078,12835.819,19788.908,10844.419,43469.146
2034-03-29,4319.595,7544.739,3002.415,3388.915,10821.902,8221.559,1299.21,8976.886,11624.161,17997.288,38598.335
2034-03-30,940.919,20871.12,7121.605,7573.154,1746.891,4829.298,162.064,12967.581,14370.291,15907.178,43245.05
2034-03-31,2677.179,16961.823,6993.62,7729.213,631.894,6323.71,2239.426,19781.159,6433.845,17341.862,43556.866
2034-04-01,3466.493,20287.944,5685.702,4198.341,3589.773,3097.238,738.647,16946.289,13724.357,10393.492,41064.139
2034-04-02,18567.816,4744.921,1995.595,1856.18,817.704,6139.436,11944.001,23877.658,8961.531,13226.465,46065.654
2034-04-03,5674.279,11072.461,13147.48,3026.573,1266.937,4319.841,4142.686,21099.995,16498.864,5051.398,42650.257
2034-04-04,4555.978,9113.305,10396.877,10339.876,324.802,12500.695,2182.656,9624.606,15234.006,24555.577,49414.19
2034-04-05,10893.082,7496.172,2230.131,14739.564,1850.721,4545.438,2720.13,26531.007,6999.312,10944.918,44475.237
2034-04-06,20000.218,7938.551,4434.543,12979.106,673.102,2910.938,3194.383,7539.456,29185.877,15405.508,52130.841
2034-04-07,3228.428,16282.109,5096.55,8837.865,1661.773,11636.615,3128.888,19074.328,20256.122,10541.778,49872.228
2034-04-08,5003.356,13118.086,5738.569,4873.48,2097.598,10104.049,1674.966,28886.382,12736.896,986.826,42610.104
2034-04-09,11928.902,5296.98,5897.689,6403.464,4949.391,13060.079,429.397,19115.657,24309.691,4540.554,47965.902
2034-04-10,8885.941,19516.964,2003.535,4753.608,111.603,3688.399,3215.473,15771.728,15385.354,11018.442,42175.523
2034-04-11,7052.916,11970.083,3021.22,1346.073,7123.025,11632.153,6576.232,26935.962,11448.427,10337.313,48721.703
2034-04-12,8071.291,9545.001,5696.686,6356.153,5392.632,3690.327,494.453,12497.75,18914.808,7833.986,39246.544
2034-04-13,9696.658,6495.974,2092.991,10081.505,5188.257,3252.229,6742.938,19947.793,15475.044,8127.715,43550.552
2034-04-14,6551.405,15883.944,1683.495,8960.177,389.779,2357.819,2276.203,10882.766,19474.405,7745.652,38102.823
2034-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-04-16,11474.803,10418.276,7351.748,13834.444,3586.594,2018.374,3350.134,37619.119,5324.949,9090.305,52034.373
2034-04-17,4033.511,10356.949,5625.577,10622.344,2067.608,4392.352,6671.296,20142.666,16974.514,6652.457,43769.637
2034-04-18,4343.709,17622.736,4578.497,2664.172,3884.22,3779.5,6102.724,8714.526,17454.31,16806.723,42975.558
2034-04-19,4591.435,1294.901,6040.202,5395.498,925.109,4659.776,4142.44,7131.086,9318.986,10599.29,27049.362
2034-04-20,19223.71,5222.982,4748.295,3384.786,3503.111,2975.698,2419.842,8713.525,9730.627,23034.274,41478.425
2034-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-04-22,15111.487,5845.611,1711.389,7699.885,983.155,6415.015,1029.228,9331.003,26886.225,2578.542,38795.77
2034-04-23,4387.465,5995.838,2742.456,11307.308,10084.023,2148.589,5538.958,14093.534,18996.408,9114.695,42204.636
2034-04-24,3278.777,8955.343,1881.88,5968.679,11348.211,4991.112,1090.102,9136.405,20537.696,7840.002,37514.104
2034-04-25,4640.83,7363.484,8823.655,7434.298,8709.214,4418.089,3536.681,22077.637,16474.258,6374.356,44926.251
2034-04-26,7958.031,8362.653,3011.667,7976.389,1865.319,4100.429,808.773,8877.71,16799.268,8406.282,34083.26
2034-04-27,3707.863,3097.785,791.139,9709.375,5190.506,7134.086,7973.422,13551.123,9939.113,14113.938,37604.175
2034-04-28,12560.359,7407.313,5959.82,4377.261,4044.34,8253.191,1790.826,6657.265,27514.804,10221.041,44393.111
2034-04-29,3214.875,3885.169,8402.061,5333.249,3297.272,7359.151,1327.188,23655.949,6536.506,2626.51,32818.965
2034-04-30,10380.565,8121.762,3152.319,12302.302,1501.504,2672.23,3602.513,6433.177,15419.161,19880.859,41733.196
2034-05-01,12060.645,6214.649,4042.847,10061.079,4400.091,8761.482,627.783,3949.941,29809.776,12408.86,46168.577
2034-05-02,3995.576,6978.386,4280.883,1686.585,4428.349,4590.413,5594.734,6049.477,18807.008,6698.442,31554.927
2034-05-03,6045.436,6153.457,7025.896,2669.637,1210.158,6537.175,6540.758,16625.66,11431.992,8124.865,36182.517
2034-05-04,5482.276,16225.698,2091.258,18019.361,2125.159,2504.704,956.323,9077.281,27218.705,11108.794,47404.78
2034-05-05,2358.682,6566.334,311.094,3426.674,2748.881,9508.623,3501.824,7196.375,7378.394,13847.344,28422.113
2034-05-06,2681.489,10093.744,4894.005,4800.304,3701.344,8874.898,3437.82,8120.747,14091.22,16271.637,38483.604
2034-05-07,7691.437,7398.489,7864.848,7212.466,2728.3,2960.869,6335.275,15658.941,15784.687,10748.057,42191.684
2034-05-08,16209.502,13166.246,1564.22,2277.984,554.942,2405.83,3190.02,14618.568,21568.678,3181.497,39368.744
2034-05-09,8959.772,2563.2,3805.989,6908.087,96.006,12573.213,7452.087,17560.84,10886.446,13911.068,42358.354
2034-05-10,3746.118,5413.754,2208.585,14125.926,293.812,7627.572,867.269,13725.519,18223.935,2333.582,34283.035
2034-05-11,2606.622,7112.969,3918.947,17539.025,653.3,4249.897,4639.44,7038.441,13602.18,20079.579,40720.199
2034-05-12,5533.955,4222.244,7986.08,14675.419,418.291,3694.092,3145.932,20854.236,11415.35,7406.425,39676.011
2034-05-13,5000.83,10663.35,1618.561,6139.691,3365.724,5331.126,5884.131,2494.432,31057.026,4451.955,38003.413
2034-05-14,5021.955,12914.964,2136.026,4611.82,7177.113,17562.029,1081.923,43890.538,3056.991,3558.301,50505.83
2034-05-15,1491.42,21308.024,7657.068,7918.753,1098.263,4852.082,3514.437,14952.363,31185.89,1701.794,47840.046
2034-05-16,6979.582,2097.19,6527.565,11798.846,1570.051,5505.968,663.124,11263.163,19123.619,4755.543,35142.324
2034-05-17,9132.813,12166.395,1337.439,3100.187,2299.285,7986.333,1462.607,8668.006,21714.045,7103.008,37485.06
2034-05-18,9287.669,11540.683,4449.04,3372.541,1732.264,540.396,6328.37,13319.862,17531.847,6399.254,37250.963
2034-05-19,1874.747,3822.964,7258.031,3540.105,9375.588,2897.098,7599.868,15040.022,13742.527,7585.853,36368.401
2034-05-20,3404.284,7987.952,9228.278,2567.254,6113.553,4143.467,4315.463,6771.413,7833.175,23155.663,37760.251
2034-05-21,3429.922,12858.046,10347.591,2392.276,3197.649,2643.404,4192.102,13226.07,22844.544,2990.376,39060.99
2034-05-22,1597.771,6618.53,7066.883,5277.17,7706.61,11360.669,2936.426,14303.447,26732.787,1527.825,42564.059
2034-05-23,14123.224,8204.133,1016.367,12352.352,305.475,5166.521,1409.742,10551.377,15770.948,16255.489,42577.813
2034-05-24,5814.555,4146.205,4196.519,12263.493,3368.177,8333.817,7018.142,17164.877,15537.964,12438.067,45140.908
2034-05-25,3157.24,3847.499,1770.547,18948.594,6789.605,3506.121,3414.619,15043.244,15547.762,10843.219,41434.224
2034-05-26,5280.69,9478.747,2319.613,2130.177,4921.967,1888.119,1393.62,16369.218,7098.21,3945.507,27412.935
2034-05-27,879.91,10817.859,15360.085,5534.25,735.405,7002.176,5728.47,26605.079,10427.961,9025.115,46058.155
2034-05-28,5551.81,13357.449,4775.842,18521.245,1886.114,2102.843,6711.26,19928.455,26937.222,6040.885,52906.563
2034-05-29,5855.254,6122.024,6982.278,6625.612,526.855,6758.581,3546.584,23054.03,8278.328,5084.83,36417.188
2034-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-05-31,1583.53,13643.21,4527.515,12480.6,5300.2,3931.569,2809.902,12580.219,22972.524,8723.783,44276.526
2034-06-01,9452.313,2387.421,8141.358,8391.485,1923.47,5290.263,9613.566,8631.379,14096.509,22471.988,45199.876
2034-06-02,12560.081,9110.013,7611.399,6410.874,2134.071,1292.84,504.662,23311.169,12681.89,3630.881,39623.94
2034-06-03,4231.745,12154.255,3102.158,4147.797,1107.967,9357.567,2315.166,19560.57,12045.755,4810.331,36416.655
2034-06-04,7713.181,3382.851,4356.198,9242.589,3194.926,9030.223,8519.575,28970.745,13795.892,2672.906,45439.544
2034-06-05,5347.946,6125.779,2378.699,9647.932,3180.561,3302.684,8311.551,11275.116,13003.115,14016.92,38295.151
2034-06-06,7492.668,2806.595,8986.016,1665.693,9045.351,13646.909,2535.298,8094.37,22221.086,15863.074,46178.531
2034-06-07,8579.662,11732.722,520.536,5901.656,2079.904,9341.392,1351.789,17667.849,17385.049,4454.762,39507.66
2034-06-08,4008.308,9875.237,13202.11,9366.044,4290.495,2713.185,3176.987,6532.382,28212.067,11887.917,46632.366
2034-06-09,7588.87,3830.803,9150.138,20107.968,1300.554,5216.193,1947.324,19287.172,12605.118,17249.559,49141.849
2034-06-10,5285.646,4336.458,5753.262,12792.62,2203.356,4058.982,5043.564,10635.593,25988.977,2849.317,39473.887
2034-06-11,5344.948,6850.46,244.915,10391.794,3168.907,4138.414,8767.653,6560.585,30001.711,2344.795,38907.091
2034-06-12,7084.331,15101.981,3721.325,3629.182,1864.452,5862.804,3798.623,12904.68,21255.19,6902.827,41062.698
2034-06-13,3155.957,5690.594,1823.868,10439.436,3075.886,13219.455,2310.942,13972.588,18814.215,6929.336,39716.139
2034-06-14,11393.204,6394.478,4665.221,6507.587,4034.189,2326.328,1233.259,20063.174,13532.427,2958.665,36554.266
2034-06-15,4791.828,15464.39,8190.692,11309.593,110.261,1892.965,3466.475,16344.383,13081.625,15800.197,45226.204
2034-06-16,4607.855,9984.659,2388.534,8316.339,1023.67,4585.894,9020.58,16568.328,15162.54,8196.662,39927.53
2034-06-17,13107.285,6615.131,4607.673,5598.161,7558.723,6288.404,3640.327,9934.64,18096.724,19384.341,47415.704
2034-06-18,6235.442,9453.858,1018.543,5028.455,5946.308,13587.221,5808.953,12552.37,20230.009,14296.402,47078.78
2034-06-19,8140.241,7310.548,3212.457,6962.15,2646.174,10700.659,2306.959,20447.779,9158.342,11673.067,41279.187
2034-06-20,6966.815,2582.686,2436.879,11381.306,10522.672,2496.502,2018.243,5358.507,21237.112,11809.485,38405.103
2034-06-21,6329.432,15276.514,10084.835,1169.389,2829.901,2348.622,3588.979,18659.903,6112.993,16854.775,41627.671
2034-06-22,6586.858,12957.52,12474.652,5520.176,4109.785,907.558,7208.474,13308.316,25275.384,11181.322,49765.022
2034-06-23,10056.018,5076.811,4473.162,4037.131,3588.695,3631.119,1495.224,12671.164,8418.961,11268.035,32358.16
